,Unnamed: 0,id,screen_name,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place,user_name,location,description,followers_count,friends_count,listed_count,statuses_count,favourites_count,verified,sentiment,sentimentScore
231,231,1310999410097168389,AndriannahM,Tue Sep 29 17:46:31 +0000 2020,Following you live #cleanairforall and thinking how #innovation can work for #AfricaAQ @AirQualityKenya @ANGA_AtmosSci https://t.co/UenEoTJu82,Following live thinking work,0.06818181818181818,0.3,3.0,2.0,False,"cleanairforall, innovation, AfricaAQ","AirQualityKenya, ANGA_AtmosSci","Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,NEUTRAL,[0.5223379]
232,232,1302891912165240833,OttaroA,Mon Sep 07 08:50:13 +0000 2020,A major obstacle to achieving #CleanAirForAll in urban &amp; peri-urban areas in #Kenya is open burning of trash like the case here near #Kangemi market along #WaiyakiWay in #Nairobi. #WorldCleanAirDay #SeasonOfCreation @mwanadandadzi @WHOKenya @NemaKenya @Environment_Ke @davemunene https://t.co/mvyLcAeG30,A major obstacle achieving urban amp peri-urban areas open burning trash like case near market along,0.040625,0.35,17.0,7.0,False,"CleanAirForAll, Kenya, Kangemi, WaiyakiWay, Nairobi, WorldCleanAirDay, SeasonOfCreation","mwanadandadzi, WHOKenya, NemaKenya, Environment_Ke, davemunene",,Allen Ottaro,Kenya,Executive Director at Catholic Youth Network for Environmental Sustainability in Africa (CYNESA)                    *Tweets are my own. RTs are not endorsements,1059,2046,47,6963,7951,False,NEUTRAL,[0.612916]
233,233,1302981956003606532,CCACoalition,Mon Sep 07 14:48:01 +0000 2020,"Work is now underway on our assessment of air pollution, climate change and sustainable economic development in Africa. 

More info and how you can contribute: https://t.co/EmYlHqznAr

#WorldCleanAirDay https://t.co/DRVjp8ndSV",Work underway assessment air pollution climate change sustainable economic development Africa More info contribute,0.35,0.35,11.0,4.0,False,WorldCleanAirDay,,,Climate & Clean Air Coalition,"Paris, France",Global partnership reducing Short-Lived Climate Pollutants to fight climate change & air pollution. Secretariat @UNEP. #Methane #BlackCarbon #HFCs,12671,1223,351,6455,5432,True,NEUTRAL,[0.4594727]
234,234,1303961011976798209,NETFUNDkenya,Thu Sep 10 07:38:26 +0000 2020,"Happening now: Mr. Simon Kimutai ,Chair Matatu Owners Association,  Inspection of vehicles is only done once a year and there is need for the government to invest in technologies that can continuously  monitor the level of emmissions  from public transport.
#CleanAirForAll https://t.co/JdRbnezuyb",Happening Mr. Simon Kimutai Chair Matatu Owners Association Inspection vehicles done year need government invest technologies continuously monitor level emmissions public transport,0.0,0.06666666666666668,2.0,2.0,False,CleanAirForAll,,"Ngong, Kenya",NETFUND,"Nairobi, Kenya",Leading the way to a greener future,5706,1687,30,3818,1219,False,NEGATIVE,[0.17703906]
235,235,1302904808186277888,EnvironmentRw,Mon Sep 07 09:41:27 +0000 2020,Public transport and the automation of public light system are among initiatives that are being promoted by @CityofKigali to reduce air pollution. @PudenceR #CleanAirForAll,Public transport automation public light system among initiatives promoted reduce air pollution,0.13333333333333333,0.2777777777777777,13.0,3.0,,CleanAirForAll,"CityofKigali, PudenceR",,Ministry of Environment - Rwanda,"Kigali, Rwanda","The official Twitter account of the Ministry of Environment, @RwandaGov | info@environment.gov.rw",32888,570,86,13134,5070,True,NEUTRAL,[0.675475]
236,236,1302977265349910530,Oliv_Nshuti,Mon Sep 07 14:29:22 +0000 2020,"Love this. PLS automation should seriously taken into consideration. apart from air pollution reduction, PLS will solve one of major problems public transport has today like travel time. Promotion deserved.  #CleanAirForAll https://t.co/X8i6oYj4p7",Love PLS automation seriously taken consideration apart air pollution reduction PLS solve one major problems public transport today like travel time Promotion deserved,0.05729166666666668,0.4583333333333333,1.0,0.0,False,CleanAirForAll,,Rwanda,Niyonshuti Olivier,"Kigali, Rwanda","GIS l Geospatial and environmental analyst l 

BSc in Surveying and Geomatics Engineering @Uni_Rwanda",64,223,0,64,97,False,POSITIVE,[0.7315722]
237,237,1299235074123104256,thetechsamya,Fri Aug 28 06:39:14 +0000 2020,"The air we breathe makes me worry about our kids’ health.
While many can notice #Airpollution in #Kampala, very few people care to think about it. There’s urgent need to raise #Awareness among local #Communities for people to understand available data &amp; learn safety measures. https://t.co/xRIvVotb0d",The air breathe makes worry kids ’ health While many notice people care think There ’ urgent need raise among local people understand available data amp learn safety measures,0.3,0.3,17.0,4.0,False,"Airpollution, Kampala, Awareness, Communities",,Makindye Military Baracks,Michael Wanyama | #StandingUp #ForEveryChild🇺🇬🌍,"Kampala, Uganda",Environmental Health | Road Safety |Auto-Tech. |Christian I Father | @AutosafetyUg founder👨🏿‍💻🚘💡🌿⚙️| Interests👉🏾IoT & CyberSec. |Retweets ≠ Endorsements,682,4798,1,557,722,False,NEUTRAL,[0.61338294]
238,238,1311606516169011200,ESusWatch,Thu Oct 01 09:58:56 +0000 2020,"In @ESusWatch  9/2020 E bulletin💻, World marks  #cleanairday against the backdrop of the ‘forgotten 3 billion poor’ https://t.co/M3U3VT8le9 #airquality #cleanairforall @10YFP @jumuiya #EastAfrica #SDG3 #SDG7 #SDG11 #SDG12 #SDG13",In 9/2020 E bulletin World marks backdrop ‘ forgotten 3 billion poor ’,-0.4,0.6,7.0,1.0,False,"cleanairday, airquality, cleanairforall, EastAfrica, SDG3, SDG7, SDG11, SDG12, SDG13","ESusWatch, 10YFP, jumuiya",,EA SusWatch Network,Kampala,"East African Sustainability Watch Network comprise UCSD, SusWatch Kenya, and TCSD.  Hosted at UCSD🇺🇬Hashtags: #lakevictoria #climateaction⏲️",1510,3253,57,4105,6919,False,NEGATIVE,[0.03526214]
239,239,1311250185562075136,rtumusiime89,Wed Sep 30 10:23:00 +0000 2020,"@BrianNakibinge @MChagara @newvisionwire @nemaug @Charity_Immy @GovUganda @Snduhukire Nema are accomplices in this saga.  I have seen a letter they wrote to Bunyoro kingdom but before the kingdom cud respond,they approved the ESIA",Nema accomplices saga I seen letter wrote Bunyoro kingdom kingdom cud respond approved ESIA,0.0,0.0,1.0,1.0,,,"BrianNakibinge, MChagara, newvisionwire, nemaug, Charity_Immy, GovUganda, Snduhukire",,Robert Tumusiime Akiiki,"Hoima city, Uganda",Business management & seasoned education practitioner. literature. Reader. Writer. Culture. Nature. Manchester united fan & email me at rtumusiime0@gmail.com.,2038,1383,0,9107,14279,False,POSITIVE,[0.7972967]
240,240,1310512309710868480,MaserekaDavid,Mon Sep 28 09:30:57 +0000 2020,@MChagara And that's what scares me the most @MChagara,And 's scares,0.0,0.0,1.0,1.0,,,"MChagara, MChagara",,David Masereka,Kampala,"Loves nature and protecting it, better living and taming ego for humility to triumph.",74,199,0,585,3661,False,NEGATIVE,[0.06793085]
241,241,1311244128395710464,MChagara,Wed Sep 30 09:58:56 +0000 2020,"@MaserekaDavid It is definitely scary but if our government is serious, they could do a lot to protect our lives, our wildlife and our livestock but alas they don't care.
#climateEmergency #climateaction  #CleanAirForAll",It definitely scary government serious could lot protect lives wildlife livestock alas n't care,-0.4111111111111112,0.8888888888888888,0.0,1.0,,"climateEmergency, climateaction, CleanAirForAll",MaserekaDavid,,Mercy Chagara,"Kampala,Uganda","Do what makes you and God ONLY happy.
proud Veterinarian.environmentalist.
wildlife conservationist.LUO. MUFC 😍.FCB💪🏾
UG patriot.
just a tweep💞",1357,1588,10,17484,15643,False,NEUTRAL,[0.5986886]
242,242,1311252624839241728,MChagara,Wed Sep 30 10:32:42 +0000 2020,"@rtumusiime89 @BrianNakibinge @newvisionwire @nemaug @Charity_Immy @GovUganda @Snduhukire Exactly... But they keep retracting this statement time and again and emphasize that #Bugomaissafe yet its not safe. 🤦🏾
#saveBugomaforest #forestlivesmatter #CleanAirForAll",Exactly ... But keep retracting statement time emphasize yet safe 🤦,0.375,0.375,0.0,0.0,,"Bugomaissafe, saveBugomaforest, forestlivesmatter, CleanAirForAll","rtumusiime89, BrianNakibinge, newvisionwire, nemaug, Charity_Immy, GovUganda, Snduhukire",,Mercy Chagara,"Kampala,Uganda","Do what makes you and God ONLY happy.
proud Veterinarian.environmentalist.
wildlife conservationist.LUO. MUFC 😍.FCB💪🏾
UG patriot.
just a tweep💞",1357,1588,10,17484,15643,False,POSITIVE,[0.9137515]
243,243,1310538303578529798,MChagara,Mon Sep 28 11:14:14 +0000 2020,"@MaserekaDavid It is definitely scary but if our government is serious, they could do a lot to protect our lives, our wildlife and our livestock but alas they don't care.
#climateEmergency #climateaction  #cleanAirforall",It definitely scary government serious could lot protect lives wildlife livestock alas n't care,-0.4111111111111112,0.8888888888888888,0.0,1.0,,"climateEmergency, climateaction, cleanAirforall",MaserekaDavid,,Mercy Chagara,"Kampala,Uganda","Do what makes you and God ONLY happy.
proud Veterinarian.environmentalist.
wildlife conservationist.LUO. MUFC 😍.FCB💪🏾
UG patriot.
just a tweep💞",1357,1588,10,17484,15643,False,NEUTRAL,[0.5986886]
